2011-10-27;Ebéd - Pizza;Expense;+ 1,350.00;Pénztárca;Lunch
2011-10-27;Ebéd - Avanti;Expense;+ 1,240.00;Pénztárca;Lunch
2011-10-26;Tusfürdő;Expense;+ 500.00;Pénztárca;Personal Care
2011-10-26;Napszemüveg;Expense;+ 1,990.00;Pénztárca;Clothing
2011-10-26;Ebéd;Expense;+ 1,760.00;Pénztárca;Lunch
2011-10-25;Villanyszámla;Expense;+ 4,000.00;Pénztárca;Electricity
2011-10-24;Vacsora - Kínai;Expense;+ 580.00;Pénztárca;Dinner,Chinese food
2011-10-23;Randi - Kávé mozi után;Expense;+ 2,000.00;Pénztárca;Cafe
2011-10-23;Randi - Mozi;Expense;+ 2,180.00;Pénztárca;Cinema
2011-10-22;Mobil feltöltés;Expense;+ 3,000.00;Pénztárca;Phone
2011-10-22;Gyógyszertár;Expense;+ 3,510.00;Pénztárca;Pharmacy
2011-10-22;Rossmann;Expense;+ 1,445.00;Pénztárca;Personal Care
2011-10-21;Reggelik;Expense;+ 3,750.00;Pénztárca;Breakfast
2011-10-21;To OTP;Transfer;+ 3,000.00;Pénztárca -> OTP;To OTP
2011-10-21;Anyáéknak;Expense;+ 7,000.00;Pénztárca;To Mums
2011-10-21;Közösköltség;Expense;+ 8,000.00;Pénztárca;Community fee
2011-10-21;Rossmann;Expense;+ 5,345.00;Pénztárca;Shopping » Grooming
2011-10-21;Ebéd - Avanti;Expense;+ 990.00;Pénztárca;Lunch
2011-10-20;Vacsora - KFC;Expense;+ 1,250.00;Pénztárca;Dinner
2011-10-18;Vacsora - McDonalds;Expense;+ 1,140.00;Pénztárca;Dinner
2011-10-17;Ebéd - Avanti;Expense;+ 1,110.00;Pénztárca;Lunch
2011-10-17;Internet;Expense;+ 5,020.00;Pénztárca;Internet
2011-10-16;Randi - Frei Cafe;Expense;+ 1,590.00;Pénztárca;Cafe
2011-10-16;Kisbolt;Expense;+ 525.00;Pénztárca;Grocery
2011-10-15;Ruha;Expense;+ 9,480.00;Pénztárca;Clothing
2011-10-14;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-10-14;Ebéd - McDonalds;Expense;+ 1,320.00;Pénztárca;Lunch
2011-10-13;Ebéd - Avanti;Expense;+ 1,000.00;Pénztárca;Lunch
2011-10-13;Reggeli - Kisbolt;Expense;+ 265.00;Pénztárca;Breakfast
2011-10-13;Bolt;Expense;+ 260.00;Pénztárca;Grocery
2011-10-13;Vacsora - McDonalds;Expense;+ 1,160.00;Pénztárca;Dinner
2011-10-11;Kisbolt;Expense;+ 1,065.00;Pénztárca;Grocery
2011-10-10;To Wallet;Transfer;+ 151,220.00;Kézpénz -> Pénztárca;To wallet
2011-10-10;Fenivit kenőcs;Expense;+ 1,235.00;Pénztárca;Pharmacy
2011-10-10;Ebéd - Avanti;Expense;+ 1,000.00;Pénztárca;Lunch
2011-10-09;Kisbolt;Expense;+ 1,295.00;Pénztárca;Grocery
2011-10-09;Vacsora - Kisbolt;Expense;+ 665.00;Pénztárca;Dinner
2011-10-07;Ebéd - McDonalds;Expense;+ 1,310.00;Pénztárca;Lunch
2011-10-05;Lakbér;Expense;+ 50,000.00;Pénztárca;Rent
2011-10-05;To savings;Transfer;+ 50,000.00;Megtakarítás -> Kézpénz;To savings
2011-10-05;Fizetés;Income;+ 209,000.00;Kézpénz;Sallary
2011-10-04;Webes vásárlás;Expense;+ 13,330.00;Pénztárca;Web & IT
2011-10-04;Rossmann;Expense;+ 3,095.00;Pénztárca;Personal Care
2011-10-03;Posta;Expense;+ 320.00;Pénztárca;To Mums
2011-10-03;Learntosaveup.com;Expense;+ 3,750.00;Pénztárca;Usoft
2011-10-03;Usoft.eu;Expense;+ 3,750.00;Pénztárca;Usoft
2011-10-01;Spar;Expense;+ 1,875.00;Pénztárca;Grocery
2011-09-29;Reggeli - Pékség;Expense;+ 300.00;Pénztárca;Breakfast
2011-09-27;To wallet;Transfer;+ 10,000.00;Kézpénz -> Pénztárca;To wallet
2011-09-27;Ebéd - Kisbolt;Expense;+ 985.00;Pénztárca;Lunch
2011-09-27;Vacsora - Kisbolt;Expense;+ 630.00;Pénztárca;Dinner
2011-09-27;Reggeli - Pékség;Expense;+ 265.00;Pénztárca;Breakfast
2011-09-27;Ebéd - Avanti;Expense;+ 990.00;Pénztárca;Lunch
2011-09-26;Vacsora - Kínai;Expense;+ 680.00;Pénztárca;Dinner,Chinese food
2011-09-26;Ebéd - Avanti;Expense;+ 1,000.00;Pénztárca;Lunch
2011-09-26;Reggeli - Pékség;Expense;+ 200.00;Pénztárca;Breakfast
2011-09-26;Díjbeszedő;Expense;+ 6,100.00;Pénztárca;Water fee
2011-09-26;Villanyszámla;Expense;+ 4,300.00;Pénztárca;Electricity
2011-09-25;Reggeli - Kisbolt;Expense;+ 445.00;Pénztárca;Breakfast
2011-09-24;Kisbolt;Expense;+ 2,165.00;Pénztárca;Grocery
2011-09-23;Vacsora - Pizza;Expense;+ 1,000.00;Pénztárca;Dinner
2011-09-23;Ebéd - McDonalds;Expense;+ 700.00;Pénztárca;Lunch
2011-09-23;Tanszerek;Expense;+ 3,000.00;Pénztárca;University
2011-09-22;To mums;Expense;+ 10,000.00;Pénztárca;To Mums
2011-09-22;Ebéd - Tesco;Expense;+ 330.00;Pénztárca;Lunch
2011-09-22;Martini;Expense;+ 1,290.00;Pénztárca;Party
2011-09-22;Iwebs office - Cukor;Expense;+ 260.00;Pénztárca;Iwebs Office
2011-09-21;Vacsora - Kisbolt;Expense;+ 625.00;Pénztárca;Dinner
2011-09-21;Sebkötözés;Expense;+ 3,000.00;Pénztárca;Doctor
2011-09-21;Vodafone;Expense;+ 5,000.00;Pénztárca;Phone
2011-09-21;Internet;Expense;+ 5,025.00;Pénztárca;Internet
2011-09-20;Ebéd - McDonalds;Expense;+ 1,490.00;Pénztárca;Lunch
2011-09-20;Reggeli - Kisbolt;Expense;+ 634.00;Pénztárca;Breakfast
2011-09-20;Vacsora - McDonalds;Expense;+ 1,480.00;Pénztárca;Dinner
2011-09-19;To wallet;Transfer;+ 10,000.00;Kézpénz -> Pénztárca;To wallet
2011-09-19;To wallet;Transfer;+ 20,000.00;Kézpénz -> Pénztárca;To wallet
2011-09-19;Reggeli - Kisbolt;Expense;+ 220.00;Pénztárca;Breakfast
2011-09-19;Tesco;Expense;+ 1,460.00;Pénztárca;Grocery
2011-09-19;Iwebs Office - Cukor;Expense;+ 530.00;Pénztárca;Iwebs Office
2011-09-19;Iwebs Office - Tej;Expense;+ 150.00;Pénztárca;Iwebs Office
2011-09-19;Iwebs Office - Kávé;Expense;+ 1,600.00;Pénztárca;Iwebs Office
2011-09-19;Ragtapasz;Expense;+ 725.00;Pénztárca;Pharmacy
2011-09-18;Kisbolt;Expense;+ 470.00;Pénztárca;Grocery
2011-09-17;Payment To: Habostorta Kft.;Expense;+ 1,000.00;Paypal;Web & IT
2011-09-17;Balance;Expense;+ 3,881.00;Pénztárca;Balance
2011-09-17;From savings;Transfer;+ 20,000.00;Kézpénz -> Pénztárca;From savings
2011-09-17;Füzetek;Expense;+ 1,480.00;Pénztárca;University
2011-09-17;Papír törlő;Expense;+ 295.00;Pénztárca;Shopping » Grooming
2011-09-17;Tesco;Expense;+ 3,460.00;Pénztárca;Grocery
2011-09-16;Vacsora - Pizza;Expense;+ 1,000.00;Pénztárca;Dinner
2011-09-16;Reggeli - Kisbolt;Expense;+ 630.00;Pénztárca;Breakfast
2011-09-16;Payment To: Habostorta Kft.;Expense;+ 4,160.00;Paypal;Web & IT
2011-09-15;Melegszendvics;Expense;+ 300.00;Pénztárca;Grocery
2011-09-15;Ásványvíz;Expense;+ 150.00;Pénztárca;Grocery
2011-09-15;Vacsora - Burger King;Expense;+ 850.00;Pénztárca;Dinner
2011-09-14;Reggeli - Kisbolt;Expense;+ 425.00;Pénztárca;Breakfast
2011-09-14;To Paypal;Transfer;+ 10,260.00;OTP -> Paypal;To Paypal
2011-09-14;To OTP;Transfer;+ 16,000.00;Pénztárca -> OTP;To OTP
2011-09-14;Anyáéktól vissza;Income;+ 16,000.00;Pénztárca;From mums
2011-09-14;Közösköltség;Expense;+ 8,000.00;Pénztárca;Community fee
2011-09-13;Füzet;Expense;+ 90.00;Pénztárca;University
2011-09-13;Ebéd - Kínai;Expense;+ 860.00;Pénztárca;Lunch,Chinese food
2011-09-13;3 BKV jegy;Expense;+ 960.00;Pénztárca;Public Transport
2011-09-13;Kávé;Expense;+ 60.00;Pénztárca;Cafe
2011-09-13;Vacsora - Kisbolt;Expense;+ 590.00;Pénztárca;Dinner
2011-09-13;Reggeli - Kisbolt;Expense;+ 190.00;Pénztárca;Breakfast
2011-09-13;Bérlet;Expense;+ 3,850.00;Pénztárca;Public Transport
2011-09-12;To wallet;Transfer;+ 18,190.00;Kézpénz -> Pénztárca;To wallet
2011-09-12;Kötszer;Expense;+ 450.00;Pénztárca;Pharmacy
2011-09-12;Reggeli - Kisbolt;Expense;+ 495.00;Pénztárca;Breakfast
2011-09-12;Vacsora - Kisbolt;Expense;+ 105.00;Pénztárca;Dinner
2011-09-11;Mamáéktól szülinapra;Income;+ 10,000.00;Pénztárca;Gift
2011-09-10;BKV jegy;Expense;+ 320.00;Pénztárca;Public Transport
2011-09-10;Vonatjegy;Expense;+ 2,200.00;Pénztárca;Public Transport
2011-09-09;Tesco;Expense;+ 875.00;Pénztárca;Grocery
2011-09-08;Bevásárlások;Expense;+ 5,970.00;Pénztárca;Grocery
2011-09-08;Ebéd - Tesco;Expense;+ 360.00;Pénztárca;Lunch
2011-09-08;Tesco;Expense;+ 200.00;Pénztárca;Grocery
2011-09-07;ebéd meki;Expense;+ 1,390.00;Pénztárca;Lunch
2011-09-07;HTC Wildfire S;Expense;+ 56,810.00;Kézpénz;Electronics
2011-09-07;Telefon;Expense;+ 3,000.00;Pénztárca;Phone
2011-09-06;Ebéd - Tesco;Expense;+ 530.00;Pénztárca;Lunch
2011-09-06;Fagyi McDonalds;Expense;+ 490.00;Pénztárca;Food
2011-09-06;Reggeli - Kisbolt;Expense;+ 415.00;Pénztárca;Breakfast
2011-09-06;Fodrász;Expense;+ 2,500.00;Pénztárca;Hair
2011-09-06;Lakbér;Expense;+ 50,000.00;Kézpénz;Rent
2011-09-05;To New York 2012;Expense;+ 40,000.00;Megtakarítás;To savings
2011-09-05;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-09-05;To savings;Transfer;+ 60,000.00;Kézpénz -> Megtakarítás;To savings
2011-09-05;Reggeli - Kisbolt;Expense;+ 220.00;Pénztárca;Breakfast
2011-09-05;Fila hátizsák;Expense;+ 3,000.00;Pénztárca;Home Improvement
2011-09-05;Fizetés;Income;+ 245,000.00;Kézpénz;Sallary
2011-09-03;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-09-03;Old spice spray;Expense;+ 860.00;Pénztárca;Personal Care
2011-09-03;Felmosófej, Cillit Bang;Expense;+ 1,670.00;Pénztárca;Shopping » Grooming
2011-09-03;Tesco;Expense;+ 4,235.00;Pénztárca;Grocery
2011-09-02;Ragtapasz;Expense;+ 645.00;Pénztárca;Pharmacy
2011-09-02;Ebéd - McDonalds;Expense;+ 1,470.00;Pénztárca;Lunch
2011-09-02;Reggeli - Kisbolt;Expense;+ 485.00;Pénztárca;Breakfast
2011-09-01;Ebéd - Kínai;Expense;+ 1,060.00;Pénztárca;Lunch,Chinese food
2011-09-01;Reggeli - Kisbolt;Expense;+ 365.00;Pénztárca;Breakfast
2011-08-31;Balance;Expense;+ 2,770.00;Pénztárca;Balance
2011-08-31;Vacsora - Pizza;Expense;+ 1,350.00;Pénztárca;Dinner
2011-08-31;Reggeli - Kisbolt;Expense;+ 475.00;Pénztárca;Breakfast
2011-08-31;Ebéd - McDonalds;Expense;+ 1,010.00;Pénztárca;Lunch
2011-08-31;Villanyszámla;Expense;+ 3,940.00;Pénztárca;Electricity
2011-08-31;Anyáéknak;Expense;+ 25,000.00;Pénztárca;To Mums
2011-08-31;From savings;Transfer;+ 30,000.00;Megtakarítás -> Pénztárca;From savings
2011-08-30;Vacsora - Kisbolt;Expense;+ 200.00;Pénztárca;Dinner
2011-08-30;Ebéd - Kínai;Expense;+ 480.00;Pénztárca;Lunch,Chinese food
2011-08-30;Reggeli - Kisbolt;Expense;+ 500.00;Pénztárca;Breakfast
2011-08-29;Ebéd - Pizza;Expense;+ 1,000.00;Pénztárca;Lunch
2011-08-29;Reggeli - Kisbolt;Expense;+ 300.00;Pénztárca;Breakfast
2011-08-27;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-08-27;Dávid parfüm;Expense;+ 800.00;Pénztárca;Personal Care
2011-08-27;Spar;Expense;+ 1,200.00;Pénztárca;Grocery
2011-08-26;Ebéd - Kínai;Expense;+ 650.00;Pénztárca;Lunch,Chinese food
2011-08-26;Reggeli - Kisbolt;Expense;+ 485.00;Pénztárca;Breakfast
2011-08-26;Spar;Expense;+ 2,400.00;Pénztárca;Grocery
2011-08-25;Ebéd - Pizza;Expense;+ 1,600.00;Pénztárca;Lunch
2011-08-25;Reggeli - Kisbolt;Expense;+ 275.00;Pénztárca;Breakfast
2011-08-25;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-08-24;Ebéd - Kínai;Expense;+ 480.00;Pénztárca;Lunch,Chinese food
2011-08-24;Reggeli - Kisbolt;Expense;+ 310.00;Pénztárca;Breakfast
2011-08-24;Közös költség;Expense;+ 8,000.00;Pénztárca;Community fee
2011-08-23;Reggeli - Kisbolt;Expense;+ 525.00;Pénztárca;Breakfast
2011-08-23;Ebéd - Pizza;Expense;+ 700.00;Pénztárca;Lunch
2011-08-23;Internet;Expense;+ 5,000.00;Pénztárca;Internet
2011-08-23;Díjbeszedő;Expense;+ 5,495.00;Pénztárca;Water fee
2011-08-23;Villanyszámla;Expense;+ 5,775.00;Pénztárca;Electricity
2011-08-22;Ragtapasz;Expense;+ 790.00;Pénztárca;Pharmacy
2011-08-22;To wallet;Transfer;+ 30,000.00;Kézpénz -> Pénztárca;To wallet
2011-08-22;Ebéd - McDonalds;Expense;+ 1,460.00;Pénztárca;Lunch
2011-08-22;Elem;Expense;+ 350.00;Pénztárca;Home Improvement
2011-08-22;Reggeli - Kisbolt;Expense;+ 280.00;Pénztárca;Breakfast
2011-08-21;From savings;Transfer;+ 30,000.00;Megtakarítás -> Kézpénz;From savings
2011-08-21;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-08-19;Reggeli - McDonalds;Expense;+ 500.00;Pénztárca;Breakfast
2011-08-19;Kisbolt;Expense;+ 2,390.00;Pénztárca;Grocery
2011-08-19;Kötszer, Algoflex;Expense;+ 1,930.00;Pénztárca;Pharmacy
2011-08-18;Reggeli - KFC;Expense;+ 500.00;Pénztárca;Breakfast
2011-08-18;Ebéd - Kínai;Expense;+ 680.00;Pénztárca;Lunch,Chinese food
2011-08-17;Reggeli - Pékség;Expense;+ 400.00;Pénztárca;Breakfast
2011-08-17;Ebéd - Kínai;Expense;+ 680.00;Pénztárca;Lunch,Chinese food
2011-08-17;Sebkötözés;Expense;+ 3,000.00;Pénztárca;Doctor
2011-08-16;Ebéd - Kínai;Expense;+ 680.00;Pénztárca;Lunch,Chinese food
2011-08-16;Reggeli - McDonalds;Expense;+ 700.00;Pénztárca;Breakfast
2011-08-16;Vacsora - Pizza;Expense;+ 1,300.00;Pénztárca;Dinner
2011-08-15;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-08-15;Reggeli - McDonalds;Expense;+ 700.00;Pénztárca;Breakfast
2011-08-15;Kötszer;Expense;+ 325.00;Pénztárca;Pharmacy
2011-08-13;Vacsora - Pizza;Expense;+ 1,490.00;Pénztárca;Dinner
2011-08-12;Reggeli - McDonalds;Expense;+ 1,050.00;Pénztárca;Breakfast
2011-08-12;Vacsora - Pizza;Expense;+ 1,350.00;Pénztárca;Dinner
2011-08-11;Reggeli - KFC, McDonalds;Expense;+ 900.00;Pénztárca;Breakfast
2011-08-11;Kötszer;Expense;+ 355.00;Pénztárca;Pharmacy
2011-08-11;Ebéd - McDonalds;Expense;+ 700.00;Pénztárca;Lunch
2011-08-10;Balance;Expense;+ 5,450.00;Pénztárca;Balance
2011-08-10;To wallet;Transfer;+ 2,000.00;Kézpénz -> Pénztárca;To wallet
2011-08-10;From savings;Transfer;+ 40,000.00;Megtakarítás -> Pénztárca;From savings
2011-08-10;Taxi;Expense;+ 3,800.00;Pénztárca;Taxi
2011-08-10;BKV fuck;Expense;+ 7,200.00;Pénztárca;Fuck
2011-08-10;Buszjegy tömb;Expense;+ 2,800.00;Pénztárca;Public Transport
2011-08-10;Köröm műtét;Expense;+ 38,000.00;Kézpénz;Doctor
2011-08-09;Ádám karkötő;Expense;+ 3,050.00;Pénztárca;Gifts
2011-08-09;Kötszer, kenőcs;Expense;+ 1,560.00;Pénztárca;Pharmacy
2011-08-09;Vacsora - Pizza;Expense;+ 1,350.00;Pénztárca;Dinner
2011-08-09;Ebéd - Tesco;Expense;+ 360.00;Pénztárca;Lunch
2011-08-09;Reggeli - Kisbolt;Expense;+ 220.00;Pénztárca;Breakfast
2011-08-08;Nestea;Expense;+ 220.00;Pénztárca;Grocery
2011-08-08;Vacsora - Kisbolt;Expense;+ 995.00;Pénztárca;Dinner
2011-08-08;Vonatjegy;Expense;+ 1,830.00;Pénztárca;Public Transport,Holiday
2011-08-07;Lángos;Expense;+ 1,590.00;Pénztárca;Lunch,Holiday
2011-08-06;Ádám napszemüveg;Expense;+ 1,000.00;Pénztárca;Gifts
2011-08-06;Napszemüveg;Expense;+ 2,590.00;Pénztárca;Clothing,Holiday
2011-08-05;Fülhallgató;Expense;+ 2,190.00;Pénztárca;Home Improvement
2011-08-05;Hell energia ital;Expense;+ 180.00;Pénztárca;Grocery
2011-08-05;Ebéd - Tesco;Expense;+ 310.00;Pénztárca;Lunch
2011-08-05;Vonatjegy;Expense;+ 1,650.00;Pénztárca;Public Transport,Holiday
2011-08-05;To savings;Transfer;+ 100,000.00;Kézpénz -> Megtakarítás;To savings
2011-08-05;To wallet;Transfer;+ 5,000.00;Kézpénz -> Pénztárca;To wallet
2011-08-05;Fizetés;Income;+ 195,000.00;Kézpénz;Sallary
2011-08-05;Reggeli - Kisbolt;Expense;+ 495.00;Pénztárca;Breakfast
2011-08-04;Pizza, Zoli;Expense;+ 240.00;Pénztárca;Lunch
2011-08-04;Reggeli - Kisbolt;Expense;+ 680.00;Pénztárca;Breakfast
2011-08-03;Fánkok;Expense;+ 435.00;Pénztárca;Grocery
2011-08-03;Sporttáska;Expense;+ 4,000.00;Pénztárca;Home Improvement
2011-08-03;Reggeli - Kisbolt;Expense;+ 330.00;Pénztárca;Breakfast
2011-08-02;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-08-02;Lakbér;Expense;+ 50,000.00;Kézpénz;Rent
2011-08-02;Reggeli - Kisbolt;Expense;+ 220.00;Pénztárca;Breakfast
2011-08-02;Ebéd - Kisbolt;Expense;+ 325.00;Pénztárca;Breakfast,Lunch
2011-08-01;Reggeli - Kisbolt;Expense;+ 235.00;Pénztárca;Breakfast
2011-08-01;Tusfürdő;Expense;+ 660.00;Pénztárca;Personal Care
2011-08-01;Tesco;Expense;+ 1,550.00;Pénztárca;Grocery
2011-08-01;To savings;Transfer;+ 10,000.00;Pénztárca -> Megtakarítás;To savings
2011-08-01;Wc papír, mosogatószivacs;Expense;+ 1,170.00;Pénztárca;Shopping » Grooming
2011-08-01;Monitorkábel;Expense;+ 1,890.00;Pénztárca;Electronics
2011-08-01;Fürdőgatya;Expense;+ 1,200.00;Pénztárca;Clothing,Holiday
2011-08-01;Pólók;Expense;+ 4,490.00;Pénztárca;Clothing
2011-08-01;Fürdőnadrág;Expense;+ 4,990.00;Pénztárca;Clothing,Holiday
2011-07-31;Tesco;Expense;+ 2,810.00;Pénztárca;Grocery
2011-07-30;Ebéd - KFC;Expense;+ 800.00;Pénztárca;Lunch
2011-07-30;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-07-30;To wallet;Transfer;+ 16,795.00;Kézpénz -> Pénztárca;To wallet
2011-07-30;To kézpénz;Transfer;+ 16,795.00;Pénztárca -> Kézpénz;To cash
2011-07-29;Ebéd - Tesco;Expense;+ 450.00;Pénztárca;Lunch
2011-07-29;Reggeli - Kisbolt;Expense;+ 230.00;Pénztárca;Breakfast
2011-07-29;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-07-28;Tesco - Ebéd;Expense;+ 450.00;Pénztárca;Lunch
2011-07-28;Tesco kaja;Expense;+ 50.00;Pénztárca;Dinner
2011-07-28;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-07-28;Tesco;Expense;+ 730.00;Pénztárca;Grocery
2011-07-27;Ebéd - McDonalds;Expense;+ 1,190.00;Pénztárca;Lunch
2011-07-26;Reggeli - Kisbolt;Expense;+ 265.00;Pénztárca;Breakfast
2011-07-26;Ebéd - Tesco;Expense;+ 860.00;Pénztárca;Lunch
2011-07-25;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-07-25;Ebéd - Tesco;Expense;+ 385.00;Pénztárca;Lunch
2011-07-25;Reggeli - Pékség;Expense;+ 185.00;Pénztárca;Breakfast
2011-07-25;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-07-22;Reggeli - Kisbolt;Expense;+ 265.00;Pénztárca;Breakfast
2011-07-21;Vacsora - Pizza;Expense;+ 1,900.00;Pénztárca;Dinner
2011-07-19;Ebéd - Tesco;Expense;+ 325.00;Pénztárca;Lunch
2011-07-19;Ebéd - Tesco;Expense;+ 140.00;Pénztárca;Lunch
2011-07-18;Ebéd - Tesco;Expense;+ 325.00;Pénztárca;Lunch
2011-07-18;Vacsora - Pizza;Expense;+ 1,350.00;Pénztárca;Dinner
2011-07-17;Vacsora - Pizza;Expense;+ 1,350.00;Pénztárca;Dinner
2011-07-15;Efott - Vonat;Expense;+ 2,370.00;Pénztárca;Public Transport,Efott
2011-07-15;Bolt;Expense;+ 655.00;Pénztárca;Grocery
2011-07-15;Efott - Kaja;Expense;+ 300.00;Pénztárca;Efott
2011-07-15;Efott - Kaja;Expense;+ 200.00;Pénztárca;Dinner,Efott
2011-07-15;Grillezés;Expense;+ 2,250.00;Pénztárca;Party
2011-07-14;2 buszjegy;Expense;+ 440.00;Pénztárca;Public Transport
2011-07-14;Reggeli - Kisbolt;Expense;+ 275.00;Pénztárca;Breakfast
2011-07-14;Efott - Belépő;Expense;+ 5,990.00;Pénztárca;Efott
2011-07-14;Üdítő;Expense;+ 350.00;Pénztárca;Grocery
2011-07-14;Efott - Kaja;Expense;+ 300.00;Pénztárca;Grocery,Efott
2011-07-14;Efott - Vonatjegy;Expense;+ 2,190.00;Pénztárca;Public Transport,Efott
2011-07-13;Rossmann;Expense;+ 5,815.00;Pénztárca;Personal Care
2011-07-12;Ebéd - Tesco;Expense;+ 270.00;Pénztárca;Lunch
2011-07-11;To wallet;Transfer;+ 45,000.00;Kézpénz -> Pénztárca;To wallet
2011-07-11;Ebéd - Tesco;Expense;+ 600.00;Pénztárca;Lunch
2011-07-11;Gyógyszer;Expense;+ 2,100.00;Pénztárca;Pharmacy
2011-07-11;Reggeli - Kisbolt;Expense;+ 400.00;Pénztárca;Breakfast
2011-07-11;Kisbolt;Expense;+ 305.00;Pénztárca;Grocery
2011-07-11;Kisbolt;Expense;+ 2,535.00;Pénztárca;Grocery
2011-07-11;Reggeli - Kisbolt;Expense;+ 275.00;Pénztárca;Breakfast
2011-07-11;Internet;Expense;+ 5,066.00;Pénztárca;Internet
2011-07-11;Közös költség;Expense;+ 2,000.00;Pénztárca;Community fee
2011-07-09;Spar;Expense;+ 4,230.00;Pénztárca;Grocery
2011-07-08;Borotvazselé;Expense;+ 565.00;Pénztárca;Personal Care
2011-07-08;Öblít;Expense;+ 680.00;Pénztárca;Shopping » Grooming
2011-07-08;Tej+mosogatószer;Expense;+ 325.00;Pénztárca;Iwebs Office
2011-07-08;Tesco;Expense;+ 505.00;Pénztárca;Grocery
2011-07-08;Reggeli - Pékség;Expense;+ 200.00;Pénztárca;Breakfast
2011-07-08;Ebéd - Tesco;Expense;+ 455.00;Pénztárca;Lunch
2011-07-08;Lakbér;Expense;+ 50,000.00;Kézpénz;Rent
2011-07-07;To Cash;Transfer;+ 2,000.00;Pénztárca -> Kézpénz;To cash
2011-07-07;To savings;Transfer;+ 60,000.00;Kézpénz -> Megtakarítás;To savings
2011-07-07;To savings;Transfer;+ 100,000.00;Kézpénz -> Megtakarítás;To savings
2011-07-07;To wallet;Transfer;+ 10,000.00;Kézpénz -> Pénztárca;To wallet
2011-07-07;Sallary;Income;+ 263,000.00;Kézpénz;Sallary
2011-07-07;Zoli - Energiaital;Expense;+ 140.00;Pénztárca;Grocery
2011-07-07;Ebéd - Tesco;Expense;+ 580.00;Pénztárca;Lunch
2011-07-07;Tesco;Expense;+ 905.00;Pénztárca;Grocery
2011-07-06;Vacsora - Pizza;Expense;+ 1,500.00;Pénztárca;Dinner
2011-07-06;Ebéd - Kínai;Expense;+ 1,060.00;Pénztárca;Lunch,Chinese food
2011-07-05;Vacsora - Pizza;Expense;+ 1,400.00;Pénztárca;Dinner
2011-07-05;Ebéd - Kisbolt;Expense;+ 770.00;Pénztárca;Lunch
2011-07-05;Reggeli - Pékség;Expense;+ 395.00;Pénztárca;Breakfast
2011-07-05;Ebéd - Tesco;Expense;+ 425.00;Pénztárca;Lunch
2011-07-04;Reggeli - Pékség;Expense;+ 200.00;Pénztárca;Breakfast
2011-07-04;Reggeli - Látványpékség;Expense;+ 440.00;Pénztárca;Breakfast
2011-07-04;Buszjegy;Expense;+ 960.00;Pénztárca;Public Transport
2011-07-04;WC ülőke;Expense;+ 2,990.00;Pénztárca;Home Improvement
2011-07-03;Kisbolt;Expense;+ 1,400.00;Pénztárca;Grocery
2011-07-02;Ebéd - Pizza Forte;Expense;+ 1,300.00;Pénztárca;Lunch
2011-07-01;From savings;Transfer;+ 20,000.00;Megtakarítás -> Pénztárca;From savings
2011-07-01;Ebéd - Tesco;Expense;+ 430.00;Pénztárca;Lunch
2011-07-01;Reggeli - Pékség;Expense;+ 380.00;Pénztárca;Breakfast
2011-07-01;Canesten;Expense;+ 985.00;Pénztárca;Pharmacy
2011-06-30;Tesco;Expense;+ 1,055.00;Pénztárca;Grocery
2011-06-30;Reggeli - Pékség;Expense;+ 264.00;Pénztárca;Breakfast
2011-06-30;Ebéd - Pizza Forte;Expense;+ 995.00;Pénztárca;Lunch
2011-06-30;Ebéd - Tesco;Expense;+ 325.00;Pénztárca;Lunch
2011-06-29;Rehumon gél;Expense;+ 1,040.00;Pénztárca;Pharmacy
2011-06-29;Reggeli - Kisbolt;Expense;+ 275.00;Pénztárca;Breakfast
2011-06-28;Ebéd - McDonalds;Expense;+ 1,410.00;Pénztárca;Lunch
2011-06-28;Vacsora - Kisbolt;Expense;+ 240.00;Pénztárca;Dinner
2011-06-28;Ebéd - McDonalds;Expense;+ 1,410.00;Pénztárca;Lunch
2011-06-27;To wallet;Transfer;+ 10,000.00;Kézpénz -> Pénztárca;To wallet
2011-06-27;Vacsora - Kínai;Expense;+ 480.00;Pénztárca;Dinner,Chinese food
2011-06-27;Ebéd - Gyros;Expense;+ 1,200.00;Pénztárca;Lunch
2011-06-27;Villanyszámla;Expense;+ 2,590.00;Pénztárca;Electricity
2011-06-25;Spar;Expense;+ 3,840.00;Pénztárca;Grocery
